Date,Open,High,Low,Close,Volume
2024-12-09 08:04:00+00:00,100.62000,100.62000,100.62000,100.62000,1
2024-12-09 08:07:00+00:00,100.56000,100.56000,100.56000,100.56000,0
2024-12-09 12:15:00+00:00,100.82000,100.82000,100.82000,100.82000,4
2024-12-09 12:16:00+00:00,100.82000,100.82000,100.82000,100.82000,4
2024-12-09 14:03:00+00:00,100.74000,100.82000,100.74000,100.82000,30
2024-12-10 08:04:00+00:00,100.30000,100.30000,100.30000,100.30000,0
2024-12-10 09:05:00+00:00,100.24000,100.24000,100.24000,100.24000,50
2024-12-10 09:39:00+00:00,100.22000,100.22000,100.18000,100.18000,9009
2024-12-10 09:43:00+00:00,100.18000,100.18000,100.18000,100.18000,426
2024-12-10 09:44:00+00:00,100.16000,100.16000,100.16000,100.16000,3025
2024-12-10 09:46:00+00:00,100.20000,100.20000,100.18000,100.18000,1344
2024-12-10 09:48:00+00:00,100.18000,100.18000,100.18000,100.18000,1135
2024-12-10 10:22:00+00:00,100.30000,100.30000,100.30000,100.30000,12
2024-12-10 13:05:00+00:00,100.24000,100.24000,100.24000,100.24000,1
2024-12-10 14:11:00+00:00,100.26000,100.26000,100.26000,100.26000,2641
2024-12-10 16:22:00+00:00,99.87000,99.87000,99.87000,99.87000,506
2024-12-10 16:30:00+00:00,100.099998,100.099998,100.099998,100.099998,0
2024-12-11 08:04:00+00:00,99.69000,99.69000,99.69000,99.69000,0
2024-12-11 08:15:00+00:00,99.60000,99.60000,99.59000,99.59000,100
2024-12-11 08:20:00+00:00,99.75,99.75,99.75,99.75,10
2024-12-11 11:22:00+00:00,100.099998,100.099998,100.099998,100.099998,200
2024-12-11 15:28:00+00:00,100.28000,100.28000,100.28000,100.28000,20
2024-12-11 15:33:00+00:00,100.28000,100.44000,100.28000,100.44000,36
2024-12-12 08:04:00+00:00,100.40000,100.40000,100.40000,100.40000,0
2024-12-12 09:58:00+00:00,100.56000,100.56000,100.56000,100.56000,0
2024-12-12 11:15:00+00:00,100.34000,100.34000,100.34000,100.34000,124
2024-12-12 14:32:00+00:00,100.30000,100.30000,100.30000,100.30000,1073
2024-12-12 15:19:00+00:00,100.080002,100.099998,100.080002,100.099998,427
2024-12-13 08:04:00+00:00,99.92000,99.92000,99.92000,99.92000,0
2024-12-13 08:14:00+00:00,99.92000,99.92000,99.92000,99.92000,0
2024-12-13 10:12:00+00:00,99.74000,99.74000,99.74000,99.74000,923
2024-12-13 10:56:00+00:00,99.78000,99.78000,99.78000,99.78000,11
2024-12-13 14:01:00+00:00,99.76000,99.76000,99.30000,99.30000,44
2024-12-16 08:04:00+00:00,99.29000,99.29000,99.29000,99.29000,1
2024-12-16 08:10:00+00:00,99.34000,99.34000,99.34000,99.34000,0
2024-12-16 13:41:00+00:00,99.20000,99.20000,99.20000,99.20000,1
2024-12-16 16:02:00+00:00,99.31000,99.31000,99.30000,99.30000,203
2024-12-17 08:04:00+00:00,98.73000,98.73000,98.73000,98.73000,0
2024-12-17 09:11:00+00:00,98.98000,98.98000,98.98000,98.98000,0
2024-12-17 11:20:00+00:00,98.79000,98.79000,98.79000,98.79000,14
2024-12-17 15:07:00+00:00,98.79000,98.79000,98.79000,98.79000,3
2024-12-17 16:25:00+00:00,98.77000,98.77000,98.75,98.75,405
2024-12-18 08:04:00+00:00,98.81000,98.81000,98.81000,98.81000,0
2024-12-18 08:13:00+00:00,98.73000,98.73000,98.72000,98.72000,2591
2024-12-18 14:49:00+00:00,98.72000,98.72000,98.72000,98.72000,30
2024-12-18 16:13:00+00:00,98.79000,98.80000,98.76000,98.76000,925
2024-12-19 08:04:00+00:00,97.97000,97.97000,97.97000,97.97000,0
2024-12-19 08:35:00+00:00,98.040001,98.040001,98.040001,98.040001,0
2024-12-19 08:47:00+00:00,98.089996,98.089996,98.089996,98.089996,7
2024-12-19 09:11:00+00:00,98.089996,98.089996,98.089996,98.089996,8
2024-12-19 09:51:00+00:00,98.040001,98.040001,98.040001,98.040001,27
2024-12-19 13:03:00+00:00,98.029999,98.029999,98.029999,98.029999,11
2024-12-19 16:21:00+00:00,97.46000,97.54000,97.46000,97.54000,86
2024-12-20 08:04:00+00:00,96.74000,96.74000,96.74000,96.74000,0
2024-12-20 08:23:00+00:00,96.80000,96.80000,96.80000,96.80000,750
2024-12-20 10:00:00+00:00,96.66000,96.66000,96.66000,96.66000,25
2024-12-20 14:30:00+00:00,96.45000,96.45000,96.45000,96.45000,400
2024-12-20 15:17:00+00:00,97.029999,97.029999,97.029999,97.029999,26
2024-12-20 15:46:00+00:00,97.23000,97.23000,97.23000,97.23000,2
2024-12-20 15:52:00+00:00,97.34000,97.34000,97.34000,97.34000,205
2024-12-20 16:24:00+00:00,97.32000,97.32000,97.27000,97.27000,260
2024-12-23 08:04:00+00:00,96.80000,96.80000,96.80000,96.80000,0
2024-12-23 08:05:00+00:00,96.80000,96.80000,96.80000,96.80000,0
2024-12-23 08:37:00+00:00,96.66000,96.66000,96.66000,96.66000,193
2024-12-23 14:02:00+00:00,96.93000,96.93000,96.93000,96.93000,3
2024-12-23 14:11:00+00:00,96.93000,96.93000,96.93000,96.93000,11
2024-12-23 15:39:00+00:00,96.96000,96.97000,96.96000,96.97000,3
2024-12-24 08:04:00+00:00,97.74000,97.74000,97.74000,97.74000,0
2024-12-24 08:11:00+00:00,97.81000,97.81000,97.67000,97.67000,0
2024-12-27 08:04:00+00:00,97.15000,97.15000,97.15000,97.15000,0
2024-12-27 08:45:00+00:00,97.13000,97.13000,97.13000,97.13000,3
2024-12-27 08:49:00+00:00,97.15000,97.15000,97.15000,97.15000,1
2024-12-27 08:54:00+00:00,97.18000,97.18000,97.18000,97.18000,15
2024-12-27 10:37:00+00:00,97.28000,97.28000,97.28000,97.28000,12
2024-12-27 13:05:00+00:00,97.45000,97.45000,97.45000,97.45000,1
2024-12-27 14:54:00+00:00,97.68000,97.68000,97.68000,97.68000,1
2024-12-27 15:49:00+00:00,97.81000,97.87000,97.81000,97.87000,340
2024-12-27 15:54:00+00:00,97.88000,97.88000,97.80000,97.80000,6
2024-12-30 08:04:00+00:00,97.5,97.5,97.5,97.5,0
2024-12-30 08:12:00+00:00,97.49000,97.49000,97.49000,97.49000,0
2024-12-30 12:44:00+00:00,97.48000,97.5,97.48000,97.5,1
2024-12-31 08:04:00+00:00,97.20000,97.89000,97.050003,97.89000,0
2025-01-02 08:04:00+00:00,99.070000,99.070000,99.070000,99.070000,0
2025-01-02 08:39:00+00:00,98.20000,98.20000,98.20000,98.20000,25
2025-01-02 13:05:00+00:00,98.5,98.5,98.5,98.5,1
2025-01-02 13:20:00+00:00,98.53000,98.53000,98.53000,98.53000,10
2025-01-02 13:28:00+00:00,98.55000,98.55000,98.55000,98.55000,1
2025-01-02 14:57:00+00:00,98.73000,98.74000,98.73000,98.74000,470
2025-01-02 16:23:00+00:00,99.11000,99.15000,99.11000,99.15000,432
2025-01-03 08:04:00+00:00,99.20000,99.20000,99.20000,99.20000,0
2025-01-03 10:03:00+00:00,99,99,99,99,0
2025-01-03 10:33:00+00:00,99.029999,99.029999,99.029999,99.029999,55
2025-01-03 15:07:00+00:00,98.88000,98.88000,98.85000,98.85000,5
2025-01-06 08:04:00+00:00,98.69000,98.69000,98.69000,98.69000,0
2025-01-06 08:09:00+00:00,98.65000,98.65000,98.65000,98.65000,0
2025-01-06 08:50:00+00:00,98.72000,98.72000,98.72000,98.72000,19
2025-01-06 08:51:00+00:00,98.75,98.75,98.75,98.75,47
2025-01-06 16:30:00+00:00,99.050003,99.050003,99.050003,99.050003,0
2025-01-07 08:04:00+00:00,98.58000,98.58000,98.58000,98.58000,70
2025-01-07 08:58:00+00:00,98.76000,98.76000,98.76000,98.76000,0
2025-01-07 09:23:00+00:00,98.70000,98.70000,98.70000,98.70000,23
2025-01-07 10:22:00+00:00,98.84000,98.84000,98.84000,98.84000,8
2025-01-07 11:49:00+00:00,98.75,98.75,98.75,98.75,30
2025-01-07 13:05:00+00:00,98.93000,98.93000,98.93000,98.93000,1
2025-01-07 13:18:00+00:00,98.94000,99.019997,98.94000,99.019997,7
