Date,Open,High,Low,Close,Volume
2025-06-12 11:00:00+00:00,1.15113,1.15225,1.15102,1.15198,0
2025-06-12 12:00:00+00:00,1.15197,1.15201,1.15119,1.15155,0
2025-06-12 13:00:00+00:00,1.15153,1.15327,1.15107,1.15282,0
2025-06-12 14:00:00+00:00,1.15279,1.1532,1.15111,1.15219,0
2025-06-12 15:00:00+00:00,1.15225,1.15282,1.15057,1.15264,0
2025-06-12 16:00:00+00:00,1.15262,1.15476,1.15229,1.15452,0
2025-06-12 17:00:00+00:00,1.15443,1.15895,1.15399,1.15716,0
2025-06-12 18:00:00+00:00,1.15722,1.16111,1.15665,1.1593,0
2025-06-12 19:00:00+00:00,1.15929,1.1607,1.15837,1.15895,0
2025-06-12 20:00:00+00:00,1.15896,1.16328,1.15879,1.161,0
2025-06-12 21:00:00+00:00,1.16097,1.16176,1.1579,1.15849,0
2025-06-12 22:00:00+00:00,1.15851,1.15904,1.15787,1.15821,0
2025-06-12 23:00:00+00:00,1.15818,1.15853,1.15672,1.15770,0
2025-06-13 00:00:00+00:00,1.15772,1.158,1.15667,1.15746,0
2025-06-13 01:00:00+00:00,1.15761,1.15786,1.15633,1.15756,0
2025-06-13 02:00:00+00:00,1.15752,1.15811,1.15698,1.15777,0
2025-06-13 03:00:00+00:00,1.15778,1.15812,1.15746,1.15762,0
2025-06-13 04:00:00+00:00,1.15765,1.15883,1.15752,1.15847,0
2025-06-13 05:00:00+00:00,1.15841,1.15919,1.15774,1.15895,0
2025-06-13 06:00:00+00:00,1.15897,1.15937,1.15855,1.15899,0
2025-06-13 07:00:00+00:00,1.15902,1.16092,1.15864,1.16087,0
2025-06-13 08:00:00+00:00,1.16090,1.1615,1.15389,1.15589,0
2025-06-13 09:00:00+00:00,1.15587,1.15609,1.15369,1.15487,0
2025-06-13 10:00:00+00:00,1.15485,1.15592,1.15368,1.15451,0
2025-06-13 11:00:00+00:00,1.1545,1.15467,1.15274,1.15363,0
2025-06-13 12:00:00+00:00,1.15375,1.15413,1.15138,1.15252,0
2025-06-13 13:00:00+00:00,1.15254,1.15375,1.15116,1.15304,0
2025-06-13 14:00:00+00:00,1.153,1.15469,1.15237,1.15426,0
2025-06-13 15:00:00+00:00,1.15422,1.15606,1.15352,1.15356,0
2025-06-13 16:00:00+00:00,1.15353,1.15475,1.15254,1.15288,0
2025-06-13 17:00:00+00:00,1.15285,1.15366,1.15184,1.15231,0
2025-06-13 18:00:00+00:00,1.15235,1.15299,1.14887,1.15044,0
2025-06-13 19:00:00+00:00,1.15051,1.15113,1.14905,1.15105,0
2025-06-13 20:00:00+00:00,1.15099,1.15231,1.15064,1.15165,0
2025-06-13 21:00:00+00:00,1.15164,1.15279,1.15009,1.15250,0
2025-06-13 22:00:00+00:00,1.15235,1.15465,1.15205,1.15444,0
2025-06-13 23:00:00+00:00,1.15446,1.15701,1.15378,1.15559,0
2025-06-14 00:00:00+00:00,1.15562,1.15661,1.15519,1.15546,0
2025-06-14 01:00:00+00:00,1.15545,1.15559,1.1537,1.15483,0
2025-06-14 02:00:00+00:00,1.15493,1.15513,1.15332,1.15418,0
2025-06-14 03:00:00+00:00,1.15415,1.15523,1.15366,1.15501,0
2025-06-14 04:00:00+00:00,1.15491,1.15516,1.15376,1.15396,0
2025-06-14 06:00:00+00:00,1.15471,1.15471,1.15471,1.15471,0
2025-06-16 07:00:00+00:00,1.15412,1.15437,1.15272,1.15379,0
2025-06-16 08:00:00+00:00,1.15379,1.15474,1.15304,1.15356,0
2025-06-16 09:00:00+00:00,1.15342,1.15449,1.15315,1.15322,0
2025-06-16 10:00:00+00:00,1.15325,1.15368,1.15258,1.15305,0
2025-06-16 11:00:00+00:00,1.15304,1.15356,1.15232,1.15278,0
2025-06-16 12:00:00+00:00,1.15274,1.15375,1.15269,1.15359,0
2025-06-16 13:00:00+00:00,1.15363,1.15628,1.15359,1.15570,0
2025-06-16 14:00:00+00:00,1.15571,1.15766,1.15396,1.15735,0
2025-06-16 15:00:00+00:00,1.15735,1.1587,1.15666,1.15788,0
2025-06-16 16:00:00+00:00,1.15789,1.15849,1.15751,1.15775,0
2025-06-16 17:00:00+00:00,1.15788,1.15851,1.15759,1.15844,0
2025-06-16 18:00:00+00:00,1.15843,1.15865,1.1572,1.15755,0
2025-06-16 19:00:00+00:00,1.15753,1.15841,1.15693,1.1573,0
2025-06-16 20:00:00+00:00,1.15731,1.15852,1.15705,1.15841,0
2025-06-16 21:00:00+00:00,1.1584,1.16055,1.15837,1.16021,0
2025-06-16 22:00:00+00:00,1.16014,1.16153,1.15891,1.15926,0
2025-06-16 23:00:00+00:00,1.15914,1.15953,1.15788,1.15800,0
2025-06-17 00:00:00+00:00,1.15803,1.15864,1.15781,1.15843,0
2025-06-17 01:00:00+00:00,1.1584,1.15854,1.15722,1.15779,0
2025-06-17 02:00:00+00:00,1.15779,1.1582,1.15734,1.158,0
2025-06-17 03:00:00+00:00,1.15799,1.15804,1.15545,1.15556,0
2025-06-17 04:00:00+00:00,1.15556,1.15673,1.15543,1.15612,0
2025-06-17 05:00:00+00:00,1.1563,1.15693,1.15564,1.15635,0
2025-06-17 06:00:00+00:00,1.15633,1.15692,1.1553,1.1556,0
2025-06-17 07:00:00+00:00,1.15559,1.15625,1.15498,1.15531,0
2025-06-17 08:00:00+00:00,1.15539,1.1555,1.1542,1.15502,0
2025-06-17 09:00:00+00:00,1.15502,1.15608,1.15492,1.15543,0
2025-06-17 10:00:00+00:00,1.15542,1.15615,1.15454,1.15593,0
2025-06-17 11:00:00+00:00,1.15587,1.15645,1.15546,1.15621,0
2025-06-17 12:00:00+00:00,1.15621,1.15677,1.15591,1.15613,0
2025-06-17 13:00:00+00:00,1.15613,1.15659,1.15524,1.15579,0
2025-06-17 14:00:00+00:00,1.15579,1.15729,1.15524,1.15623,0
2025-06-17 15:00:00+00:00,1.15620,1.15642,1.15451,1.15586,0
2025-06-17 16:00:00+00:00,1.15582,1.15602,1.15498,1.15522,0
2025-06-17 17:00:00+00:00,1.15521,1.15614,1.15499,1.15559,0
2025-06-17 18:00:00+00:00,1.15568,1.1569,1.15549,1.15682,0
2025-06-17 19:00:00+00:00,1.15674,1.1574,1.15574,1.15617,0
2025-06-17 20:00:00+00:00,1.15618,1.15831,1.15474,1.15504,0
2025-06-17 21:00:00+00:00,1.15508,1.15698,1.15505,1.15589,0
2025-06-17 22:00:00+00:00,1.1559,1.15613,1.15102,1.15268,0
2025-06-17 23:00:00+00:00,1.15268,1.15359,1.15183,1.15336,0
2025-06-18 00:00:00+00:00,1.15341,1.15395,1.14982,1.14997,0
2025-06-18 01:00:00+00:00,1.15030,1.1509,1.14779,1.14867,0
2025-06-18 02:00:00+00:00,1.14857,1.14908,1.14746,1.14795,0
2025-06-18 03:00:00+00:00,1.14794,1.14893,1.14765,1.14843,0
2025-06-18 04:00:00+00:00,1.14850,1.14863,1.14743,1.14803,0
2025-06-18 05:00:00+00:00,1.14793,1.14923,1.14765,1.14821,0
2025-06-18 06:00:00+00:00,1.14821,1.14849,1.14743,1.14753,0
2025-06-18 07:00:00+00:00,1.14756,1.14831,1.14748,1.14820,0
2025-06-18 08:00:00+00:00,1.14819,1.14974,1.14807,1.14932,0
2025-06-18 09:00:00+00:00,1.14924,1.15013,1.14892,1.14970,0
2025-06-18 10:00:00+00:00,1.14969,1.15018,1.14928,1.14977,0
2025-06-18 11:00:00+00:00,1.14975,1.15055,1.14958,1.14999,0
2025-06-18 12:00:00+00:00,1.15001,1.15084,1.14966,1.15054,0
2025-06-18 13:00:00+00:00,1.15054,1.15075,1.15001,1.15044,0
2025-06-18 14:00:00+00:00,1.15041,1.15161,1.15001,1.15103,0
2025-06-18 15:00:00+00:00,1.15104,1.1524,1.15089,1.15132,0
2025-06-18 16:00:00+00:00,1.15128,1.15165,1.14981,1.15029,0
2025-06-18 17:00:00+00:00,1.15024,1.15109,1.14967,1.15036,0
