Date,Open,High,Low,Close,Volume
2025-06-27 00:00:00+00:00,142.09000000,142.66000000,141.13000000,142.58000000,104128.3480000097881.93500000
2025-06-28 00:00:00+00:00,142.58000000,152.70000000,142.52000000,150.24000000,66281.3390000027199.8660000022989.17300000122044.6940000067049.00100000204978.97400000240286.84000000150574.42600000103544.41600000178978.2320000062435.6820000076973.7510000075302.24900000141399.44700000292947.58400000233245.76500000121547.2310000081928.8340000054922.1490000056400.3200000038108.1820000036688.2440000073335.6410000077069.38000000
2025-06-29 00:00:00+00:00,150.25000000,154.77000000,149.36000000,152.03000000,117753.9850000053083.2640000037423.7590000045018.2790000053015.3570000032991.6420000063786.73600000108175.3120000078029.8760000068102.5370000069494.2070000073375.32300000134973.6290000075695.8780000099264.6670000069256.0440000065385.2000000058085.9780000039920.6040000065650.43100000441758.20500000149380.23800000230657.6240000091040.36600000
2025-06-30 00:00:00+00:00,152.04000000,159.99000000,149.45000000,154.39000000,68928.8430000060803.4470000059089.5410000099432.5100000088456.29900000102824.3760000065348.1170000065129.6810000046090.27000000131334.8930000060210.4560000091982.02100000200309.815000001152245.05000000410386.69000000156717.78700000153685.66300000139715.27400000108769.3620000094239.32300000113101.8060000080891.12100000128031.6290000081261.53300000
2025-07-01 00:00:00+00:00,154.39000000,154.39000000,144.85000000,147.84000000,84403.6410000046495.3550000070713.01600000225844.6260000075286.04100000272410.39100000154703.68700000117346.21900000101380.3300000096894.12800000106493.16400000197213.63600000214743.4760000096342.3730000090714.0090000078253.50400000130919.73000000147515.86000000116735.6460000055819.9020000041094.8010000040245.4770000055870.5290000080145.72600000
2025-07-02 00:00:00+00:00,147.85000000,154.47000000,147.12000000,153.14000000,75454.2260000080475.0290000055956.9280000053117.4500000075038.4540000062943.7810000091634.7410000075641.4890000062931.8840000057145.8470000092783.82200000178197.59700000182197.52400000215543.53000000385210.08400000196589.0900000093082.73500000130585.0870000099530.8460000091120.5610000066264.9110000095112.4080000072405.8550000044258.38200000
2025-07-03 00:00:00+00:00,153.14000000,156.35000000,149.86000000,152.45000000,84106.4630000083298.5380000051015.93100000204139.0820000080719.9260000091774.3580000069997.41100000131481.4750000092492.5260000061594.82000000329052.41100000271197.02300000216976.78200000236625.75300000133819.7190000080327.8760000066664.6450000050577.6620000055384.2510000075150.0250000066536.5160000036620.7750000064797.4030000046178.35000000
2025-07-04 00:00:00+00:00,152.46000000,153.88000000,145.22000000,148.21000000,69929.7190000039044.8080000053248.45800000120921.50000000119582.89900000148531.88700000149251.2930000089534.1700000039681.4220000058155.5050000042824.97300000165385.95900000200901.70500000209286.86100000198440.76000000131403.3760000059250.0660000038517.0150000041069.3890000042145.5040000082934.1090000097069.6050000068297.6680000024552.24200000
2025-07-05 00:00:00+00:00,148.21000000,148.70000000,145.90000000,147.23000000,28924.3800000040866.7050000038552.2840000049910.0830000079829.8470000062990.0970000048930.9690000072271.9700000052333.3710000042529.8820000035882.4720000049763.8830000045213.1510000055637.40000000146161.0470000044488.1390000045920.4000000024884.6470000029756.7200000021655.7310000026193.4700000038417.3020000025210.6850000042026.59600000
2025-07-06 00:00:00+00:00,147.23000000,153.89000000,146.78000000,151.23000000,19627.9830000045231.6630000025315.0750000023074.7410000088284.8030000054984.1740000035950.3390000035289.0030000051260.3890000025086.85500000124944.17900000384320.90900000276376.94500000192532.76700000335281.19800000153335.9410000088887.0020000066027.4050000069420.07900000142874.2350000091734.2980000089782.4540000082625.5940000075819.21200000
