Date,Open,High,Low,Close,Volume
2025-08-05 03:00:00+00:00,167.48000000,167.92000000,167.42000000,167.88000000,3259.95900000
2025-08-05 03:05:00+00:00,167.87000000,167.99000000,167.65000000,167.66000000,2677.99900000
2025-08-05 03:10:00+00:00,167.65000000,167.78000000,167.54000000,167.59000000,3927.92500000
2025-08-05 03:15:00+00:00,167.58000000,167.84000000,167.55000000,167.72000000,3872.79400000
2025-08-05 03:20:00+00:00,167.73000000,167.84000000,167.43000000,167.54000000,3795.42600000
2025-08-05 03:25:00+00:00,167.54000000,167.88000000,167.54000000,167.85000000,4256.23200000
2025-08-05 03:30:00+00:00,167.84000000,168.04000000,167.74000000,168.00000000,8514.67600000
2025-08-05 03:35:00+00:00,167.99000000,168.30000000,167.96000000,168.00000000,7126.58500000
2025-08-05 03:40:00+00:00,167.99000000,168.04000000,167.77000000,167.97000000,4025.63900000
2025-08-05 03:45:00+00:00,167.98000000,168.47000000,167.97000000,168.22000000,6552.91900000
2025-08-05 03:50:00+00:00,168.23000000,168.46000000,168.17000000,168.44000000,4418.29400000
2025-08-05 03:55:00+00:00,168.44000000,168.60000000,168.34000000,168.42000000,5586.85300000
2025-08-05 04:00:00+00:00,168.42000000,168.47000000,168.17000000,168.46000000,4455.05300000
2025-08-05 04:05:00+00:00,168.47000000,169.03000000,168.46000000,169.00000000,9962.51600000
2025-08-05 04:10:00+00:00,169.00000000,169.01000000,168.73000000,168.89000000,5644.04700000
2025-08-05 04:15:00+00:00,168.89000000,169.28000000,168.76000000,169.14000000,6478.00900000
2025-08-05 04:20:00+00:00,169.14000000,169.22000000,169.01000000,169.10000000,3595.08500000
2025-08-05 04:25:00+00:00,169.10000000,169.12000000,168.81000000,168.94000000,4830.13100000
2025-08-05 04:30:00+00:00,168.93000000,168.96000000,168.52000000,168.62000000,3250.61200000
2025-08-05 04:35:00+00:00,168.61000000,168.77000000,168.54000000,168.70000000,2353.14500000
2025-08-05 04:40:00+00:00,168.69000000,168.69000000,168.51000000,168.55000000,5435.02700000
2025-08-05 04:45:00+00:00,168.55000000,168.56000000,167.99000000,168.12000000,7187.80300000
2025-08-05 04:50:00+00:00,168.13000000,168.13000000,167.31000000,167.58000000,7481.98900000
2025-08-05 04:55:00+00:00,167.58000000,167.78000000,167.41000000,167.71000000,3729.80200000
2025-08-05 05:00:00+00:00,167.71000000,167.88000000,167.49000000,167.88000000,4304.99000000
2025-08-05 05:05:00+00:00,167.88000000,168.03000000,167.59000000,167.81000000,4304.68000000
2025-08-05 05:10:00+00:00,167.80000000,168.05000000,167.56000000,167.90000000,2719.01100000
2025-08-05 05:15:00+00:00,167.90000000,168.03000000,167.75000000,168.02000000,5891.26000000
2025-08-05 05:20:00+00:00,168.02000000,168.52000000,167.98000000,168.40000000,5988.48200000
2025-08-05 05:25:00+00:00,168.39000000,168.41000000,167.46000000,167.54000000,4512.38300000
2025-08-05 05:30:00+00:00,167.54000000,167.58000000,166.45000000,166.57000000,21540.88600000
2025-08-05 05:35:00+00:00,166.57000000,166.73000000,165.78000000,165.92000000,22807.93100000
2025-08-05 05:40:00+00:00,165.92000000,166.43000000,165.86000000,166.20000000,25592.73400000
2025-08-05 05:45:00+00:00,166.19000000,166.78000000,166.15000000,166.72000000,26562.92800000
2025-08-05 05:50:00+00:00,166.71000000,166.81000000,166.12000000,166.29000000,10753.18100000
2025-08-05 05:55:00+00:00,166.29000000,166.41000000,166.08000000,166.22000000,9418.96800000
2025-08-05 06:00:00+00:00,166.21000000,166.21000000,165.96000000,166.15000000,10156.22000000
2025-08-05 06:05:00+00:00,166.14000000,166.41000000,165.66000000,165.91000000,10846.48600000
2025-08-05 06:10:00+00:00,165.90000000,166.30000000,165.84000000,165.97000000,7761.52300000
2025-08-05 06:15:00+00:00,165.97000000,166.78000000,165.97000000,166.60000000,8313.07700000
2025-08-05 06:20:00+00:00,166.59000000,167.05000000,166.59000000,166.95000000,6129.93700000
2025-08-05 06:25:00+00:00,166.95000000,167.24000000,166.87000000,166.92000000,5120.69500000
2025-08-05 06:30:00+00:00,166.92000000,167.25000000,166.76000000,167.10000000,5540.72700000
2025-08-05 06:35:00+00:00,167.09000000,167.10000000,166.41000000,166.45000000,4815.27700000
2025-08-05 06:40:00+00:00,166.45000000,166.83000000,166.35000000,166.65000000,3435.00800000
2025-08-05 06:45:00+00:00,166.65000000,166.68000000,166.30000000,166.45000000,4311.94700000
2025-08-05 06:50:00+00:00,166.46000000,166.88000000,166.46000000,166.60000000,3008.04800000
2025-08-05 06:55:00+00:00,166.60000000,166.87000000,166.55000000,166.84000000,3285.44900000
2025-08-05 07:00:00+00:00,166.83000000,167.00000000,166.77000000,166.99000000,3155.38200000
2025-08-05 07:05:00+00:00,167.00000000,167.24000000,166.89000000,167.18000000,4433.26000000
2025-08-05 07:10:00+00:00,167.18000000,167.50000000,167.14000000,167.49000000,6217.88000000
2025-08-05 07:15:00+00:00,167.48000000,167.51000000,167.17000000,167.49000000,9483.58100000
2025-08-05 07:20:00+00:00,167.49000000,167.72000000,167.42000000,167.53000000,4690.80100000
2025-08-05 07:25:00+00:00,167.52000000,167.79000000,167.45000000,167.76000000,4943.65900000
2025-08-05 07:30:00+00:00,167.75000000,168.00000000,167.58000000,167.94000000,12392.43600000
2025-08-05 07:35:00+00:00,167.94000000,168.33000000,167.94000000,168.32000000,13137.15100000
2025-08-05 07:40:00+00:00,168.32000000,169.07000000,168.32000000,168.87000000,13643.82600000
2025-08-05 07:45:00+00:00,168.86000000,169.40000000,168.86000000,168.98000000,10802.14900000
2025-08-05 07:50:00+00:00,168.98000000,169.30000000,168.78000000,168.91000000,5034.87600000
2025-08-05 07:55:00+00:00,168.91000000,169.26000000,168.85000000,168.88000000,6039.18300000
2025-08-05 08:00:00+00:00,168.89000000,169.02000000,168.43000000,168.74000000,12129.00100000
2025-08-05 08:05:00+00:00,168.75000000,169.50000000,168.73000000,169.02000000,9833.78900000
2025-08-05 08:10:00+00:00,169.02000000,169.23000000,168.95000000,169.22000000,8553.45200000
2025-08-05 08:15:00+00:00,169.22000000,169.48000000,169.02000000,169.11000000,7402.35500000
2025-08-05 08:20:00+00:00,169.12000000,169.50000000,169.03000000,169.49000000,6036.72800000
2025-08-05 08:25:00+00:00,169.49000000,170.78000000,169.45000000,170.68000000,27604.89600000
2025-08-05 08:30:00+00:00,170.68000000,171.73000000,170.68000000,171.54000000,26349.51300000
2025-08-05 08:35:00+00:00,171.54000000,171.57000000,170.62000000,170.98000000,14470.37600000
2025-08-05 08:40:00+00:00,170.97000000,170.99000000,170.39000000,170.81000000,8415.05300000
2025-08-05 08:45:00+00:00,170.80000000,170.80000000,170.48000000,170.68000000,6677.15300000
2025-08-05 08:50:00+00:00,170.68000000,171.02000000,170.50000000,170.80000000,10932.82400000
2025-08-05 08:55:00+00:00,170.80000000,171.05000000,170.55000000,171.03000000,7616.82900000
2025-08-05 09:00:00+00:00,171.04000000,171.31000000,170.63000000,170.91000000,9534.14200000
2025-08-05 09:05:00+00:00,170.90000000,170.99000000,170.72000000,170.81000000,6562.96700000
2025-08-05 09:10:00+00:00,170.81000000,171.08000000,170.64000000,170.89000000,6502.37900000
2025-08-05 09:15:00+00:00,170.90000000,171.01000000,170.59000000,170.80000000,7086.40300000
2025-08-05 09:20:00+00:00,170.81000000,171.34000000,170.68000000,171.32000000,9656.57100000
2025-08-05 09:25:00+00:00,171.32000000,171.46000000,171.07000000,171.18000000,6727.72900000
2025-08-05 09:30:00+00:00,171.18000000,171.20000000,170.56000000,170.99000000,7930.37400000
2025-08-05 09:35:00+00:00,170.99000000,171.29000000,170.82000000,171.24000000,6690.69300000
2025-08-05 09:40:00+00:00,171.24000000,171.65000000,171.18000000,171.64000000,6612.84000000
2025-08-05 09:45:00+00:00,171.63000000,171.63000000,171.10000000,171.42000000,6524.82700000
2025-08-05 09:50:00+00:00,171.43000000,171.43000000,170.74000000,170.82000000,9143.45100000
2025-08-05 09:55:00+00:00,170.81000000,171.12000000,170.81000000,170.89000000,6208.28900000
2025-08-05 10:00:00+00:00,170.89000000,171.04000000,170.50000000,170.65000000,4578.46100000
2025-08-05 10:05:00+00:00,170.64000000,170.95000000,170.46000000,170.82000000,3591.80600000
2025-08-05 10:10:00+00:00,170.82000000,171.04000000,170.50000000,170.98000000,4502.50300000
2025-08-05 10:15:00+00:00,170.98000000,171.01000000,169.85000000,170.22000000,12553.22700000
2025-08-05 10:20:00+00:00,170.22000000,170.37000000,168.11000000,168.86000000,32997.81300000
2025-08-05 10:25:00+00:00,168.85000000,169.22000000,168.63000000,168.90000000,12205.91600000
2025-08-05 10:30:00+00:00,168.89000000,168.95000000,168.31000000,168.53000000,12342.91000000
2025-08-05 10:35:00+00:00,168.54000000,168.61000000,166.77000000,167.11000000,27909.47900000
2025-08-05 10:40:00+00:00,167.12000000,168.06000000,167.12000000,167.62000000,19220.48600000
2025-08-05 10:45:00+00:00,167.61000000,167.99000000,167.10000000,167.76000000,17054.65500000
2025-08-05 10:50:00+00:00,167.76000000,168.14000000,167.57000000,167.63000000,23352.87700000
2025-08-05 10:55:00+00:00,167.62000000,167.83000000,167.03000000,167.23000000,17343.14200000
2025-08-05 11:00:00+00:00,167.23000000,167.55000000,166.89000000,167.26000000,20265.37800000
2025-08-05 11:05:00+00:00,167.26000000,167.46000000,166.82000000,167.03000000,9953.47800000
2025-08-05 11:10:00+00:00,167.02000000,167.26000000,166.84000000,167.07000000,10301.21700000
2025-08-05 11:15:00+00:00,167.07000000,167.80000000,167.00000000,167.74000000,15682.33300000
2025-08-05 11:20:00+00:00,167.73000000,167.73000000,166.98000000,167.25000000,15561.08900000
2025-08-05 11:25:00+00:00,167.25000000,167.64000000,167.02000000,167.33000000,26939.50600000
2025-08-05 11:30:00+00:00,167.33000000,167.85000000,166.63000000,166.79000000,14265.56700000
2025-08-05 11:35:00+00:00,166.80000000,168.14000000,166.79000000,167.94000000,20991.59900000
2025-08-05 11:40:00+00:00,167.94000000,167.94000000,167.14000000,167.28000000,16258.90000000
2025-08-05 11:45:00+00:00,167.29000000,168.14000000,167.29000000,167.88000000,14341.12900000
2025-08-05 11:50:00+00:00,167.88000000,167.91000000,167.48000000,167.65000000,10182.39100000
2025-08-05 11:55:00+00:00,167.65000000,167.89000000,167.27000000,167.76000000,9382.50800000
2025-08-05 12:00:00+00:00,167.76000000,167.80000000,166.71000000,166.71000000,19107.62700000
2025-08-05 12:05:00+00:00,166.72000000,166.81000000,166.07000000,166.28000000,28027.86800000
