Date,Open,High,Low,Close,Volume
2025-08-08 12:49:00+00:00,1.34363,1.34363,1.34363,1.34363,0
2025-08-08 12:50:00+00:00,1.34383,1.34383,1.34383,1.34383,0
2025-08-08 12:51:00+00:00,1.34369,1.34369,1.34369,1.34369,0
2025-08-08 12:52:00+00:00,1.34367,1.34367,1.34367,1.34367,0
2025-08-08 12:53:00+00:00,1.34374,1.34374,1.34374,1.34374,0
2025-08-08 12:54:00+00:00,1.34376,1.34376,1.34376,1.34376,0
2025-08-08 12:55:00+00:00,1.34365,1.34365,1.34365,1.34365,0
2025-08-08 12:56:00+00:00,1.34356,1.34356,1.34356,1.34356,0
2025-08-08 12:57:00+00:00,1.34362,1.34362,1.34362,1.34362,0
2025-08-08 12:58:00+00:00,1.34356,1.34356,1.34356,1.34356,0
2025-08-08 12:59:00+00:00,1.34363,1.34363,1.34363,1.34363,0
2025-08-08 13:00:00+00:00,1.34360,1.34360,1.34360,1.34360,0
2025-08-08 13:01:00+00:00,1.34365,1.34365,1.34365,1.34365,0
2025-08-08 13:02:00+00:00,1.34354,1.34354,1.34354,1.34354,0
2025-08-08 13:03:00+00:00,1.34354,1.34354,1.34354,1.34354,0
2025-08-08 13:04:00+00:00,1.34347,1.34347,1.34347,1.34347,0
2025-08-08 13:05:00+00:00,1.34356,1.34356,1.34356,1.34356,0
2025-08-08 13:06:00+00:00,1.34356,1.34356,1.34356,1.34356,0
2025-08-08 13:07:00+00:00,1.34371,1.34371,1.34371,1.34371,0
2025-08-08 13:08:00+00:00,1.34367,1.34367,1.34367,1.34367,0
2025-08-08 13:09:00+00:00,1.34362,1.34362,1.34362,1.34362,0
2025-08-08 13:10:00+00:00,1.34351,1.34351,1.34351,1.34351,0
2025-08-08 13:11:00+00:00,1.34363,1.34363,1.34363,1.34363,0
2025-08-08 13:12:00+00:00,1.34360,1.34360,1.34360,1.34360,0
2025-08-08 13:13:00+00:00,1.34354,1.34354,1.34354,1.34354,0
2025-08-08 13:14:00+00:00,1.34324,1.34324,1.34324,1.34324,0
2025-08-08 13:15:00+00:00,1.34336,1.34336,1.34336,1.34336,0
2025-08-08 13:16:00+00:00,1.34318,1.34318,1.34318,1.34318,0
2025-08-08 13:17:00+00:00,1.34311,1.34311,1.34311,1.34311,0
2025-08-08 13:18:00+00:00,1.34300,1.34300,1.34300,1.34300,0
2025-08-08 13:19:00+00:00,1.34302,1.34302,1.34302,1.34302,0
2025-08-08 13:20:00+00:00,1.34289,1.34289,1.34289,1.34289,0
2025-08-08 13:21:00+00:00,1.34306,1.34306,1.34306,1.34306,0
2025-08-08 13:22:00+00:00,1.34295,1.34295,1.34295,1.34295,0
2025-08-08 13:23:00+00:00,1.34306,1.34306,1.34306,1.34306,0
2025-08-08 13:24:00+00:00,1.34309,1.34309,1.34309,1.34309,0
2025-08-08 13:25:00+00:00,1.34297,1.34297,1.34297,1.34297,0
2025-08-08 13:26:00+00:00,1.34284,1.34284,1.34284,1.34284,0
2025-08-08 13:27:00+00:00,1.34284,1.34284,1.34284,1.34284,0
2025-08-08 13:28:00+00:00,1.34279,1.34279,1.34279,1.34279,0
2025-08-08 13:29:00+00:00,1.34275,1.34275,1.34275,1.34275,0
2025-08-08 13:30:00+00:00,1.34277,1.34277,1.34277,1.34277,0
2025-08-08 13:31:00+00:00,1.34286,1.34286,1.34286,1.34286,0
2025-08-08 13:32:00+00:00,1.34275,1.34275,1.34275,1.34275,0
2025-08-08 13:33:00+00:00,1.34273,1.34273,1.34273,1.34273,0
2025-08-08 13:34:00+00:00,1.34275,1.34275,1.34275,1.34275,0
2025-08-08 13:35:00+00:00,1.34284,1.34284,1.34284,1.34284,0
2025-08-08 13:36:00+00:00,1.34293,1.34293,1.34293,1.34293,0
2025-08-08 13:37:00+00:00,1.34309,1.34309,1.34309,1.34309,0
2025-08-08 13:38:00+00:00,1.34304,1.34304,1.34304,1.34304,0
2025-08-08 13:39:00+00:00,1.34308,1.34308,1.34308,1.34308,0
2025-08-08 13:40:00+00:00,1.34289,1.34289,1.34289,1.34289,0
2025-08-08 13:41:00+00:00,1.34297,1.34297,1.34297,1.34297,0
2025-08-08 13:42:00+00:00,1.34295,1.34295,1.34295,1.34295,0
2025-08-08 13:43:00+00:00,1.34286,1.34286,1.34286,1.34286,0
2025-08-08 13:44:00+00:00,1.34282,1.34282,1.34282,1.34282,0
2025-08-08 13:45:00+00:00,1.34279,1.34279,1.34279,1.34279,0
2025-08-08 13:46:00+00:00,1.34288,1.34288,1.34288,1.34288,0
2025-08-08 13:47:00+00:00,1.34288,1.34288,1.34288,1.34288,0
2025-08-08 13:48:00+00:00,1.34293,1.34293,1.34293,1.34293,0
2025-08-08 13:49:00+00:00,1.34286,1.34286,1.34286,1.34286,0
2025-08-08 13:50:00+00:00,1.34288,1.34288,1.34288,1.34288,0
2025-08-08 13:51:00+00:00,1.34302,1.34302,1.34302,1.34302,0
2025-08-08 13:52:00+00:00,1.34291,1.34291,1.34291,1.34291,0
2025-08-08 13:53:00+00:00,1.34298,1.34298,1.34298,1.34298,0
2025-08-08 13:54:00+00:00,1.34297,1.34297,1.34297,1.34297,0
2025-08-08 13:55:00+00:00,1.34273,1.34273,1.34273,1.34273,0
2025-08-08 13:56:00+00:00,1.34273,1.34273,1.34273,1.34273,0
2025-08-08 13:57:00+00:00,1.34277,1.34277,1.34277,1.34277,0
2025-08-08 13:58:00+00:00,1.34266,1.34266,1.34266,1.34266,0
2025-08-08 13:59:00+00:00,1.34266,1.34266,1.34266,1.34266,0
2025-08-08 14:00:00+00:00,1.34273,1.34273,1.34273,1.34273,0
2025-08-08 14:01:00+00:00,1.34279,1.34279,1.34279,1.34279,0
2025-08-08 14:02:00+00:00,1.34275,1.34275,1.34275,1.34275,0
2025-08-08 14:03:00+00:00,1.34275,1.34275,1.34275,1.34275,0
2025-08-08 14:04:00+00:00,1.34259,1.34259,1.34259,1.34259,0
2025-08-08 14:05:00+00:00,1.34270,1.34270,1.34270,1.34270,0
2025-08-08 14:06:00+00:00,1.34291,1.34291,1.34291,1.34291,0
2025-08-08 14:07:00+00:00,1.34266,1.34266,1.34266,1.34266,0
2025-08-08 14:08:00+00:00,1.34255,1.34255,1.34255,1.34255,0
2025-08-08 14:09:00+00:00,1.34280,1.34280,1.34280,1.34280,0
2025-08-08 14:10:00+00:00,1.34280,1.34280,1.34280,1.34280,0
2025-08-08 14:11:00+00:00,1.34286,1.34286,1.34286,1.34286,0
2025-08-08 14:12:00+00:00,1.34284,1.34284,1.34284,1.34284,0
2025-08-08 14:13:00+00:00,1.34277,1.34277,1.34277,1.34277,0
2025-08-08 14:14:00+00:00,1.34304,1.34304,1.34304,1.34304,0
2025-08-08 14:15:00+00:00,1.34308,1.34308,1.34308,1.34308,0
2025-08-08 14:16:00+00:00,1.34322,1.34322,1.34322,1.34322,0
2025-08-08 14:17:00+00:00,1.34317,1.34317,1.34317,1.34317,0
2025-08-08 14:18:00+00:00,1.34315,1.34315,1.34315,1.34315,0
2025-08-08 14:19:00+00:00,1.34315,1.34315,1.34315,1.34315,0
2025-08-08 14:20:00+00:00,1.34318,1.34318,1.34318,1.34318,0
2025-08-08 14:21:00+00:00,1.34313,1.34313,1.34313,1.34313,0
2025-08-08 14:22:00+00:00,1.34318,1.34318,1.34318,1.34318,0
2025-08-08 14:23:00+00:00,1.34309,1.34309,1.34309,1.34309,0
2025-08-08 14:24:00+00:00,1.34318,1.34318,1.34318,1.34318,0
2025-08-08 14:25:00+00:00,1.34295,1.34295,1.34295,1.34295,0
2025-08-08 14:26:00+00:00,1.34286,1.34286,1.34286,1.34286,0
2025-08-08 14:27:00+00:00,1.34288,1.34288,1.34288,1.34288,0
2025-08-08 14:28:00+00:00,1.34297,1.34297,1.34297,1.34297,0
